Full_ID,Gene,ENSG_ID
RP1-151F17.2_ENSG00000272341,RP1-151F17.2,ENSG00000272341
RP13-539J13.1_ENSG00000272342,RP13-539J13.1,ENSG00000272342
RP11-140I16.3_ENSG00000272343,RP11-140I16.3,ENSG00000272343
RP1-30M3.5_ENSG00000272345,RP1-30M3.5,ENSG00000272345
RP11-43F13.4_ENSG00000272347,RP11-43F13.4,ENSG00000272347
RP11-307L14.2_ENSG00000272354,RP11-307L14.2,ENSG00000272354
RP5-1112D6.8_ENSG00000272356,RP5-1112D6.8,ENSG00000272356
RP11-359I18.5_ENSG00000272360,RP11-359I18.5,ENSG00000272360
GS1-166A23.2_ENSG00000272361,GS1-166A23.2,ENSG00000272361
RP4-781K5.9_ENSG00000272362,RP4-781K5.9,ENSG00000272362
RP11-573G6.10_ENSG00000272366,RP11-573G6.10,ENSG00000272366
CTC-428H11.2_ENSG00000272367,CTC-428H11.2,ENSG00000272367
RP4-605O3.4_ENSG00000272368,RP4-605O3.4,ENSG00000272368
RP11-446N19.1_ENSG00000272369,RP11-446N19.1,ENSG00000272369
RP11-307L14.1_ENSG00000272370,RP11-307L14.1,ENSG00000272370
RP11-25O10.2_ENSG00000272371,RP11-25O10.2,ENSG00000272371
RP11-441F2.5_ENSG00000272372,RP11-441F2.5,ENSG00000272372
RP3-329A5.8_ENSG00000272374,RP3-329A5.8,ENSG00000272374
RP11-51J9.6_ENSG00000272375,RP11-51J9.6,ENSG00000272375
RP11-192P3.4_ENSG00000272381,RP11-192P3.4,ENSG00000272381
CTD-2035E11.4_ENSG00000272382,CTD-2035E11.4,ENSG00000272382
RP11-44N11.2_ENSG00000272384,RP11-44N11.2,ENSG00000272384
CTC-487M23.7_ENSG00000272389,CTC-487M23.7,ENSG00000272389
POM121C_ENSG00000272391,POM121C,ENSG00000272391
CTC-490G23.4_ENSG00000272396,CTC-490G23.4,ENSG00000272396
RP11-497D6.5_ENSG00000272397,RP11-497D6.5,ENSG00000272397
CD24_ENSG00000272398,CD24,ENSG00000272398
RP1-30M3.6_ENSG00000272402,RP1-30M3.6,ENSG00000272402
RP11-284F21.10_ENSG00000272405,RP11-284F21.10,ENSG00000272405
RP11-185E12.2_ENSG00000272406,RP11-185E12.2,ENSG00000272406
RP11-44B19.1_ENSG00000272411,RP11-44B19.1,ENSG00000272411
FAM47E-STBD1_ENSG00000272414,FAM47E-STBD1,ENSG00000272414
CTD-2081C10.7_ENSG00000272416,CTD-2081C10.7,ENSG00000272416
RP11-363E6.4_ENSG00000272425,RP11-363E6.4,ENSG00000272425
RP11-108M9.6_ENSG00000272426,RP11-108M9.6,ENSG00000272426
RP11-38L15.8_ENSG00000272430,RP11-38L15.8,ENSG00000272430
RP11-281O15.8_ENSG00000272431,RP11-281O15.8,ENSG00000272431
RP3-465N24.6_ENSG00000272432,RP3-465N24.6,ENSG00000272432
RP13-131K19.6_ENSG00000272434,RP13-131K19.6,ENSG00000272434
RP11-54O7.16_ENSG00000272438,RP11-54O7.16,ENSG00000272438
RP11-379F4.6_ENSG00000272440,RP11-379F4.6,ENSG00000272440
RP11-444E17.6_ENSG00000272442,RP11-444E17.6,ENSG00000272442
RP11-1017G21.6_ENSG00000272444,RP11-1017G21.6,ENSG00000272444
RP11-182L21.6_ENSG00000272447,RP11-182L21.6,ENSG00000272447
RP3-395M20.12_ENSG00000272449,RP3-395M20.12,ENSG00000272449
RP4-758J18.13_ENSG00000272455,RP4-758J18.13,ENSG00000272455
CTD-2342N23.3_ENSG00000272456,CTD-2342N23.3,ENSG00000272456
RP11-689C9.1_ENSG00000272461,RP11-689C9.1,ENSG00000272461
U91328.19_ENSG00000272462,U91328.19,ENSG00000272462
RP11-532F6.3_ENSG00000272463,RP11-532F6.3,ENSG00000272463
RP1-136B1.1_ENSG00000272465,RP1-136B1.1,ENSG00000272465
RP1-86C11.7_ENSG00000272468,RP1-86C11.7,ENSG00000272468
AC006273.4_ENSG00000272473,AC006273.4,ENSG00000272473
RP1-191J18.66_ENSG00000272476,RP1-191J18.66,ENSG00000272476
RP11-301G7.1_ENSG00000272479,RP11-301G7.1,ENSG00000272479
RP11-474O21.5_ENSG00000272482,RP11-474O21.5,ENSG00000272482
RP11-169K17.3_ENSG00000272483,RP11-169K17.3,ENSG00000272483
RP11-284J1.1_ENSG00000272485,RP11-284J1.1,ENSG00000272485
RP11-532M24.1_ENSG00000272486,RP11-532M24.1,ENSG00000272486
RP5-1024N4.4_ENSG00000272491,RP5-1024N4.4,ENSG00000272491
RP11-415F23.3_ENSG00000272498,RP11-415F23.3,ENSG00000272498
XXbac-BPG299F13.17_ENSG00000272501,XXbac-BPG299F13.17,ENSG00000272501
RP11-713M15.2_ENSG00000272502,RP11-713M15.2,ENSG00000272502
RP11-981G7.6_ENSG00000272505,RP11-981G7.6,ENSG00000272505
RP4-535B20.4_ENSG00000272506,RP4-535B20.4,ENSG00000272506
RP11-347C18.5_ENSG00000272509,RP11-347C18.5,ENSG00000272509
RP4-680D5.8_ENSG00000272510,RP4-680D5.8,ENSG00000272510
RP11-54O7.17_ENSG00000272512,RP11-54O7.17,ENSG00000272512
CFAP206_ENSG00000272514,CFAP206,ENSG00000272514
RP11-29P20.1_ENSG00000272515,RP11-29P20.1,ENSG00000272515
RP11-573G6.9_ENSG00000272516,RP11-573G6.9,ENSG00000272516
RP11-105N14.2_ENSG00000272519,RP11-105N14.2,ENSG00000272519
LINC01023_ENSG00000272523,LINC01023,ENSG00000272523
RP11-254F7.4_ENSG00000272524,RP11-254F7.4,ENSG00000272524
RP11-79P5.9_ENSG00000272525,RP11-79P5.9,ENSG00000272525
RP11-415F23.4_ENSG00000272529,RP11-415F23.4,ENSG00000272529
XXbac-BPG252P9.9_ENSG00000272540,XXbac-BPG252P9.9,ENSG00000272540
XXbac-BPGBPG55C20.1_ENSG00000272541,XXbac-BPGBPG55C20.1,ENSG00000272541
RP11-255P5.2_ENSG00000272542,RP11-255P5.2,ENSG00000272542
RP11-351J23.2_ENSG00000272549,RP11-351J23.2,ENSG00000272549
RP11-317L10.1_ENSG00000272554,RP11-317L10.1,ENSG00000272554
RP11-459I19.1_ENSG00000272555,RP11-459I19.1,ENSG00000272555
RP11-396C23.4_ENSG00000272562,RP11-396C23.4,ENSG00000272562
RP11-480C16.1_ENSG00000272563,RP11-480C16.1,ENSG00000272563
RP11-548P2.2_ENSG00000272564,RP11-548P2.2,ENSG00000272564
RP11-73K9.3_ENSG00000272567,RP11-73K9.3,ENSG00000272567
CTB-113D17.1_ENSG00000272568,CTB-113D17.1,ENSG00000272568
RP11-179B2.2_ENSG00000272572,RP11-179B2.2,ENSG00000272572
MUSTN1_ENSG00000272573,MUSTN1,ENSG00000272573
RP11-702B10.1_ENSG00000272575,RP11-702B10.1,ENSG00000272575
RP11-365H22.2_ENSG00000272576,RP11-365H22.2,ENSG00000272576
RP11-101E13.5_ENSG00000272579,RP11-101E13.5,ENSG00000272579
RP5-1039K5.17_ENSG00000272582,RP5-1039K5.17,ENSG00000272582
RP11-344P13.6_ENSG00000272583,RP11-344P13.6,ENSG00000272583
RP11-440L14.4_ENSG00000272588,RP11-440L14.4,ENSG00000272588
RP11-63A2.2_ENSG00000272592,RP11-63A2.2,ENSG00000272592
RP11-152N13.16_ENSG00000272599,RP11-152N13.16,ENSG00000272599
ZNF595_ENSG00000272602,ZNF595,ENSG00000272602
RP11-251G23.5_ENSG00000272604,RP11-251G23.5,ENSG00000272604
RP11-554J4.1_ENSG00000272606,RP11-554J4.1,ENSG00000272606
RP11-461M2.2_ENSG00000272609,RP11-461M2.2,ENSG00000272609
RP11-563K23.1_ENSG00000272619,RP11-563K23.1,ENSG00000272619
AFAP1-AS1_ENSG00000272620,AFAP1-AS1,ENSG00000272620
RP11-395N3.2_ENSG00000272622,RP11-395N3.2,ENSG00000272622
RP11-737O24.5_ENSG00000272625,RP11-737O24.5,ENSG00000272625
RP11-468N14.13_ENSG00000272626,RP11-468N14.13,ENSG00000272626
RP11-344N10.5_ENSG00000272630,RP11-344N10.5,ENSG00000272630
RP11-359E3.4_ENSG00000272631,RP11-359E3.4,ENSG00000272631
RP11-362F19.3_ENSG00000272632,RP11-362F19.3,ENSG00000272632
DOC2B_ENSG00000272636,DOC2B,ENSG00000272636
CTD-2234N14.1_ENSG00000272642,CTD-2234N14.1,ENSG00000272642
RP11-33O4.1_ENSG00000272644,RP11-33O4.1,ENSG00000272644
RP11-188P17.2_ENSG00000272646,RP11-188P17.2,ENSG00000272646
RP11-571I18.4_ENSG00000272650,RP11-571I18.4,ENSG00000272650
RP11-422P24.11_ENSG00000272654,RP11-422P24.11,ENSG00000272654
RP11-219D15.3_ENSG00000272656,RP11-219D15.3,ENSG00000272656
AP000295.10_ENSG00000272659,AP000295.10,ENSG00000272659
RP11-145M9.6_ENSG00000272660,RP11-145M9.6,ENSG00000272660
RP11-190C22.8_ENSG00000272662,RP11-190C22.8,ENSG00000272662
RP11-191L17.1_ENSG00000272663,RP11-191L17.1,ENSG00000272663
CTA-384D8.35_ENSG00000272666,CTA-384D8.35,ENSG00000272666
RP11-395A13.2_ENSG00000272667,RP11-395A13.2,ENSG00000272667
RP11-190A12.8_ENSG00000272668,RP11-190A12.8,ENSG00000272668
RP3-508I15.21_ENSG00000272669,RP3-508I15.21,ENSG00000272669
RP11-302M6.5_ENSG00000272672,RP11-302M6.5,ENSG00000272672
PCDHB16_ENSG00000272674,PCDHB16,ENSG00000272674
RP11-127B20.3_ENSG00000272677,RP11-127B20.3,ENSG00000272677
FAM223B_ENSG00000272681,FAM223B,ENSG00000272681
AC004471.10_ENSG00000272682,AC004471.10,ENSG00000272682
RP11-390E23.6_ENSG00000272686,RP11-390E23.6,ENSG00000272686
RP11-803B1.8_ENSG00000272690,RP11-803B1.8,ENSG00000272690
RP11-399K21.14_ENSG00000272692,RP11-399K21.14,ENSG00000272692
RP11-479O9.4_ENSG00000272693,RP11-479O9.4,ENSG00000272693
GAS6-AS2_ENSG00000272695,GAS6-AS2,ENSG00000272695
RP11-339B21.13_ENSG00000272696,RP11-339B21.13,ENSG00000272696
RP11-145M9.5_ENSG00000272699,RP11-145M9.5,ENSG00000272699
MESTIT1_ENSG00000272701,MESTIT1,ENSG00000272701
RP11-78A19.4_ENSG00000272703,RP11-78A19.4,ENSG00000272703
RP11-534C12.1_ENSG00000272707,RP11-534C12.1,ENSG00000272707
RP11-259N19.1_ENSG00000272711,RP11-259N19.1,ENSG00000272711
RP4-753F5.1_ENSG00000272715,RP4-753F5.1,ENSG00000272715
RP11-563N4.1_ENSG00000272716,RP11-563N4.1,ENSG00000272716
RP11-342I1.2_ENSG00000272717,RP11-342I1.2,ENSG00000272717
CTB-161C1.1_ENSG00000272719,CTB-161C1.1,ENSG00000272719
CTA-228A9.3_ENSG00000272720,CTA-228A9.3,ENSG00000272720
RP11-778D9.12_ENSG00000272721,RP11-778D9.12,ENSG00000272721
RP11-142A22.4_ENSG00000272727,RP11-142A22.4,ENSG00000272727
RP11-387A1.5_ENSG00000272729,RP11-387A1.5,ENSG00000272729
RP5-1159O4.2_ENSG00000272732,RP5-1159O4.2,ENSG00000272732
KB-208E9.1_ENSG00000272733,KB-208E9.1,ENSG00000272733
RP11-467P9.1_ENSG00000272735,RP11-467P9.1,ENSG00000272735
RP11-367N14.3_ENSG00000272744,RP11-367N14.3,ENSG00000272744
RP5-1007H16.1_ENSG00000272745,RP5-1007H16.1,ENSG00000272745
RP11-222G7.2_ENSG00000272748,RP11-222G7.2,ENSG00000272748
RP11-378J18.8_ENSG00000272750,RP11-378J18.8,ENSG00000272750
AL133245.2_ENSG00000272754,AL133245.2,ENSG00000272754
RP11-326G21.1_ENSG00000272755,RP11-326G21.1,ENSG00000272755
RP11-299J3.8_ENSG00000272758,RP11-299J3.8,ENSG00000272758
RP11-5C23.1_ENSG00000272760,RP11-5C23.1,ENSG00000272760
RP11-357H14.17_ENSG00000272763,RP11-357H14.17,ENSG00000272763
RP11-318E3.9_ENSG00000272764,RP11-318E3.9,ENSG00000272764
JMJD1C-AS1_ENSG00000272767,JMJD1C-AS1,ENSG00000272767
RP4-673M15.1_ENSG00000272768,RP4-673M15.1,ENSG00000272768
RP11-725P16.2_ENSG00000272769,RP11-725P16.2,ENSG00000272769
RP11-433A10.3_ENSG00000272774,RP11-433A10.3,ENSG00000272774
RP11-571L19.8_ENSG00000272777,RP11-571L19.8,ENSG00000272777
RP11-335L23.5_ENSG00000272784,RP11-335L23.5,ENSG00000272784
KB-226F1.2_ENSG00000272787,KB-226F1.2,ENSG00000272787
RP11-286H15.1_ENSG00000272789,RP11-286H15.1,ENSG00000272789
RP11-464F9.22_ENSG00000272791,RP11-464F9.22,ENSG00000272791
RP11-602N24.3_ENSG00000272795,RP11-602N24.3,ENSG00000272795
RP11-368I23.3_ENSG00000272797,RP11-368I23.3,ENSG00000272797
CTA-390C10.9_ENSG00000272798,CTA-390C10.9,ENSG00000272798
RP11-474N24.6_ENSG00000272799,RP11-474N24.6,ENSG00000272799
RP11-438L19.1_ENSG00000272800,RP11-438L19.1,ENSG00000272800
KRTAP10-7_ENSG00000272804,KRTAP10-7,ENSG00000272804
RP11-260M2.1_ENSG00000272807,RP11-260M2.1,ENSG00000272807
U91328.22_ENSG00000272810,U91328.22,ENSG00000272810
RP11-15I20.1_ENSG00000272814,RP11-15I20.1,ENSG00000272814
RP11-402D21.2_ENSG00000272817,RP11-402D21.2,ENSG00000272817
CTA-384D8.36_ENSG00000272821,CTA-384D8.36,ENSG00000272821
RP11-302B13.5_ENSG00000272822,RP11-302B13.5,ENSG00000272822
RP11-295M18.6_ENSG00000272823,RP11-295M18.6,ENSG00000272823
RP6-74O6.6_ENSG00000272824,RP6-74O6.6,ENSG00000272824
LL21NC02-1C16.2_ENSG00000272825,LL21NC02-1C16.2,ENSG00000272825
RP11-445P19.3_ENSG00000272827,RP11-445P19.3,ENSG00000272827
XXbac-B135H6.18_ENSG00000272829,XXbac-B135H6.18,ENSG00000272829
RP11-792A8.4_ENSG00000272831,RP11-792A8.4,ENSG00000272831
RP11-91K8.5_ENSG00000272832,RP11-91K8.5,ENSG00000272832
RP5-1042K10.13_ENSG00000272834,RP5-1042K10.13,ENSG00000272834
RP3-402G11.27_ENSG00000272836,RP3-402G11.27,ENSG00000272836
RP11-452C13.1_ENSG00000272839,RP11-452C13.1,ENSG00000272839
RP11-379B18.6_ENSG00000272840,RP11-379B18.6,ENSG00000272840
RP3-428L16.2_ENSG00000272841,RP3-428L16.2,ENSG00000272841
RP11-513M16.7_ENSG00000272842,RP11-513M16.7,ENSG00000272842
RP11-313P13.5_ENSG00000272843,RP11-313P13.5,ENSG00000272843
RP11-484K9.4_ENSG00000272844,RP11-484K9.4,ENSG00000272844
RP1-137D17.2_ENSG00000272848,RP1-137D17.2,ENSG00000272848
RP11-347I19.8_ENSG00000272849,RP11-347I19.8,ENSG00000272849
RP11-398C13.6_ENSG00000272853,RP11-398C13.6,ENSG00000272853
RP4-593H12.1_ENSG00000272854,RP4-593H12.1,ENSG00000272854
RP5-1102E8.3_ENSG00000272855,RP5-1102E8.3,ENSG00000272855
RP11-710E1.2_ENSG00000272856,RP11-710E1.2,ENSG00000272856
RP11-332H14.1_ENSG00000272861,RP11-332H14.1,ENSG00000272861
RP11-814H16.2_ENSG00000272862,RP11-814H16.2,ENSG00000272862
RP11-17E13.2_ENSG00000272864,RP11-17E13.2,ENSG00000272864
RP11-561I11.4_ENSG00000272865,RP11-561I11.4,ENSG00000272865
RP11-12D24.10_ENSG00000272866,RP11-12D24.10,ENSG00000272866
CTC-487M23.8_ENSG00000272869,CTC-487M23.8,ENSG00000272869
RP11-798M19.6_ENSG00000272870,RP11-798M19.6,ENSG00000272870
RP11-408A13.4_ENSG00000272871,RP11-408A13.4,ENSG00000272871
RP5-1103G7.10_ENSG00000272874,RP5-1103G7.10,ENSG00000272874
RP11-2H3.6_ENSG00000272885,RP11-2H3.6,ENSG00000272885
DCP1A_ENSG00000272886,DCP1A,ENSG00000272886
RP11-57G10.8_ENSG00000272892,RP11-57G10.8,ENSG00000272892
RP5-1159O4.1_ENSG00000272894,RP5-1159O4.1,ENSG00000272894
RP11-98C1.2_ENSG00000272895,RP11-98C1.2,ENSG00000272895
RP11-309L24.4_ENSG00000272899,RP11-309L24.4,ENSG00000272899
RP11-299H21.1_ENSG00000272902,RP11-299H21.1,ENSG00000272902
RP11-265E18.1_ENSG00000272905,RP11-265E18.1,ENSG00000272905
RP11-533E19.7_ENSG00000272906,RP11-533E19.7,ENSG00000272906
RP11-121A8.1_ENSG00000272908,RP11-121A8.1,ENSG00000272908
CTD-2555O16.4_ENSG00000272909,CTD-2555O16.4,ENSG00000272909
RP11-15L13.4_ENSG00000272910,RP11-15L13.4,ENSG00000272910
RP11-74E22.6_ENSG00000272911,RP11-74E22.6,ENSG00000272911
RP11-724N1.1_ENSG00000272912,RP11-724N1.1,ENSG00000272912
RP11-440D17.3_ENSG00000272913,RP11-440D17.3,ENSG00000272913
RP11-62J1.4_ENSG00000272915,RP11-62J1.4,ENSG00000272915
CTB-152G17.6_ENSG00000272918,CTB-152G17.6,ENSG00000272918
RP11-500M8.7_ENSG00000272921,RP11-500M8.7,ENSG00000272921
RP11-329B9.5_ENSG00000272922,RP11-329B9.5,ENSG00000272922
RP11-1191J2.5_ENSG00000272927,RP11-1191J2.5,ENSG00000272927
RP5-943J3.2_ENSG00000272931,RP5-943J3.2,ENSG00000272931
RP11-47A8.5_ENSG00000272933,RP11-47A8.5,ENSG00000272933
CTA-384D8.33_ENSG00000272940,CTA-384D8.33,ENSG00000272940
RP11-134L10.1_ENSG00000272941,RP11-134L10.1,ENSG00000272941
CTA-246H3.12_ENSG00000272942,CTA-246H3.12,ENSG00000272942
CTD-2308L22.1_ENSG00000272944,CTD-2308L22.1,ENSG00000272944
AP001412.1_ENSG00000272948,AP001412.1,ENSG00000272948
RP11-307C18.1_ENSG00000272950,RP11-307C18.1,ENSG00000272950
RP11-1275H24.2_ENSG00000272953,RP11-1275H24.2,ENSG00000272953
RP11-686O6.1_ENSG00000272966,RP11-686O6.1,ENSG00000272966
RP11-190C22.9_ENSG00000272967,RP11-190C22.9,ENSG00000272967
RBAK-RBAKDN_ENSG00000272968,RBAK-RBAKDN,ENSG00000272968
RP11-528I4.2_ENSG00000272969,RP11-528I4.2,ENSG00000272969
RP11-329B9.4_ENSG00000272970,RP11-329B9.4,ENSG00000272970
KB-1125A3.11_ENSG00000272973,KB-1125A3.11,ENSG00000272973
MYHAS_ENSG00000272975,MYHAS,ENSG00000272975
RP11-647K16.1_ENSG00000272979,RP11-647K16.1,ENSG00000272979
CTD-2234N14.2_ENSG00000272981,CTD-2234N14.2,ENSG00000272981
RP11-508N22.12_ENSG00000272983,RP11-508N22.12,ENSG00000272983
RP11-85E16.1_ENSG00000272984,RP11-85E16.1,ENSG00000272984
RP11-46J23.1_ENSG00000272986,RP11-46J23.1,ENSG00000272986
RP11-150D20.5_ENSG00000272988,RP11-150D20.5,ENSG00000272988
RP13-616I3.1_ENSG00000272989,RP13-616I3.1,ENSG00000272989
RP11-305K5.1_ENSG00000272990,RP11-305K5.1,ENSG00000272990
RP11-196G18.24_ENSG00000272993,RP11-196G18.24,ENSG00000272993
RP11-332H14.2_ENSG00000272994,RP11-332H14.2,ENSG00000272994
RP11-118K6.3_ENSG00000273001,RP11-118K6.3,ENSG00000273001
RP11-336K24.12_ENSG00000273002,RP11-336K24.12,ENSG00000273002
GS1-279B7.2_ENSG00000273004,GS1-279B7.2,ENSG00000273004
RP11-314C9.2_ENSG00000273006,RP11-314C9.2,ENSG00000273006
RP11-170N16.3_ENSG00000273007,RP11-170N16.3,ENSG00000273007
RP11-351D16.3_ENSG00000273008,RP11-351D16.3,ENSG00000273008
RP11-352G9.1_ENSG00000273009,RP11-352G9.1,ENSG00000273009
RP11-96K19.5_ENSG00000273010,RP11-96K19.5,ENSG00000273010
RP11-728K20.3_ENSG00000273011,RP11-728K20.3,ENSG00000273011
RP11-90B22.1_ENSG00000273012,RP11-90B22.1,ENSG00000273012
CTD-2002J20.1_ENSG00000273013,CTD-2002J20.1,ENSG00000273013
RP11-225B17.2_ENSG00000273014,RP11-225B17.2,ENSG00000273014
RP11-352M15.2_ENSG00000273015,RP11-352M15.2,ENSG00000273015
RP11-508N22.13_ENSG00000273019,RP11-508N22.13,ENSG00000273019
RP11-422P24.10_ENSG00000273026,RP11-422P24.10,ENSG00000273026
RP11-285F16.1_ENSG00000273030,RP11-285F16.1,ENSG00000273030
DGCR9_ENSG00000273032,DGCR9,ENSG00000273032
RP11-67L2.2_ENSG00000273033,RP11-67L2.2,ENSG00000273033
FAM95C_ENSG00000273036,FAM95C,ENSG00000273036
RP11-479G22.8_ENSG00000273038,RP11-479G22.8,ENSG00000273038
RP4-569D19.8_ENSG00000273044,RP4-569D19.8,ENSG00000273044
C2orf15_ENSG00000273045,C2orf15,ENSG00000273045
CTB-13F3.1_ENSG00000273055,CTB-13F3.1,ENSG00000273055
RP11-77E14.2_ENSG00000273056,RP11-77E14.2,ENSG00000273056
RP11-385F5.5_ENSG00000273058,RP11-385F5.5,ENSG00000273058
XXyac-YX155B6.7_ENSG00000273059,XXyac-YX155B6.7,ENSG00000273059
CDC37L1-AS1_ENSG00000273061,CDC37L1-AS1,ENSG00000273061
RP11-428K3.1_ENSG00000273062,RP11-428K3.1,ENSG00000273062
RP11-334G22.1_ENSG00000273063,RP11-334G22.1,ENSG00000273063
RP11-474G23.3_ENSG00000273064,RP11-474G23.3,ENSG00000273064
CTA-714B7.7_ENSG00000273068,CTA-714B7.7,ENSG00000273068
RP5-1186P10.2_ENSG00000273069,RP5-1186P10.2,ENSG00000273069
RP11-109E12.1_ENSG00000273073,RP11-109E12.1,ENSG00000273073
RP3-508I15.22_ENSG00000273076,RP3-508I15.22,ENSG00000273076
RP11-130C6.1_ENSG00000273077,RP11-130C6.1,ENSG00000273077
GRIN2B_ENSG00000273079,GRIN2B,ENSG00000273079
RP11-301O19.1_ENSG00000273080,RP11-301O19.1,ENSG00000273080
RP11-1275H24.3_ENSG00000273084,RP11-1275H24.3,ENSG00000273084
RP11-78I14.1_ENSG00000273090,RP11-78I14.1,ENSG00000273090
AP000255.6_ENSG00000273091,AP000255.6,ENSG00000273091
RP11-488L1.1_ENSG00000273098,RP11-488L1.1,ENSG00000273098
RP11-302L19.3_ENSG00000273100,RP11-302L19.3,ENSG00000273100
AP000569.9_ENSG00000273102,AP000569.9,ENSG00000273102
RP11-559M23.1_ENSG00000273106,RP11-559M23.1,ENSG00000273106
RP11-165A20.3_ENSG00000273107,RP11-165A20.3,ENSG00000273107
RP11-416N2.4_ENSG00000273108,RP11-416N2.4,ENSG00000273108
LYPD4_ENSG00000273111,LYPD4,ENSG00000273111
RP11-367H1.1_ENSG00000273113,RP11-367H1.1,ENSG00000273113
KB-1466C5.1_ENSG00000273115,KB-1466C5.1,ENSG00000273115
AC144652.1_ENSG00000273117,AC144652.1,ENSG00000273117
RP11-236B18.5_ENSG00000273124,RP11-236B18.5,ENSG00000273124
RP11-115H18.1_ENSG00000273125,RP11-115H18.1,ENSG00000273125
PACERR_ENSG00000273129,PACERR,ENSG00000273129
RP11-350J20.12_ENSG00000273132,RP11-350J20.12,ENSG00000273132
RP11-799M12.2_ENSG00000273133,RP11-799M12.2,ENSG00000273133
NBPF26_ENSG00000273136,NBPF26,ENSG00000273136
RP3-402G11.28_ENSG00000273137,RP3-402G11.28,ENSG00000273137
GS1-293C5.1_ENSG00000273138,GS1-293C5.1,ENSG00000273138
XXbac-B444P24.14_ENSG00000273139,XXbac-B444P24.14,ENSG00000273139
RP11-458F8.4_ENSG00000273142,RP11-458F8.4,ENSG00000273142
RP11-525A16.4_ENSG00000273143,RP11-525A16.4,ENSG00000273143
CITF22-92A6.1_ENSG00000273145,CITF22-92A6.1,ENSG00000273145
RP5-1068E13.7_ENSG00000273148,RP5-1068E13.7,ENSG00000273148
RP11-449P15.2_ENSG00000273151,RP11-449P15.2,ENSG00000273151
RP11-406H21.2_ENSG00000273153,RP11-406H21.2,ENSG00000273153
RP4-583P15.15_ENSG00000273154,RP4-583P15.15,ENSG00000273154
RP11-38C17.1_ENSG00000273155,RP11-38C17.1,ENSG00000273155
RP11-127B20.2_ENSG00000273156,RP11-127B20.2,ENSG00000273156
RP11-104L21.3_ENSG00000273160,RP11-104L21.3,ENSG00000273160
RP11-108L7.15_ENSG00000273162,RP11-108L7.15,ENSG00000273162
RP11-1057B6.1_ENSG00000273165,RP11-1057B6.1,ENSG00000273165
RP11-307N16.6_ENSG00000273167,RP11-307N16.6,ENSG00000273167
AC108004.2_ENSG00000273172,AC108004.2,ENSG00000273172
SNURF_ENSG00000273173,SNURF,ENSG00000273173
RP11-434H6.6_ENSG00000273174,RP11-434H6.6,ENSG00000273174
RP11-11N7.4_ENSG00000273175,RP11-11N7.4,ENSG00000273175
RP3-510H16.3_ENSG00000273176,RP3-510H16.3,ENSG00000273176
RP11-20I20.4_ENSG00000273179,RP11-20I20.4,ENSG00000273179
RP11-335L23.4_ENSG00000273180,RP11-335L23.4,ENSG00000273180
RP11-778D9.13_ENSG00000273181,RP11-778D9.13,ENSG00000273181
RP11-5C23.2_ENSG00000273183,RP11-5C23.2,ENSG00000273183
RP3-402G11.25_ENSG00000273188,RP3-402G11.25,ENSG00000273188
CITF22-1A6.3_ENSG00000273192,CITF22-1A6.3,ENSG00000273192
RP11-717A5.2_ENSG00000273196,RP11-717A5.2,ENSG00000273196
GS1-304P7.3_ENSG00000273198,GS1-304P7.3,ENSG00000273198
AP000692.10_ENSG00000273199,AP000692.10,ENSG00000273199
AC006946.16_ENSG00000273203,AC006946.16,ENSG00000273203
AP001437.1_ENSG00000273210,AP001437.1,ENSG00000273210
AC000068.10_ENSG00000273212,AC000068.10,ENSG00000273212
LLNLR-246C6.1_ENSG00000273218,LLNLR-246C6.1,ENSG00000273218
RP11-513M16.8_ENSG00000273226,RP11-513M16.8,ENSG00000273226
RP11-1246C19.1_ENSG00000273230,RP11-1246C19.1,ENSG00000273230
RP11-713D19.1_ENSG00000273233,RP11-713D19.1,ENSG00000273233
CTB-119C2.1_ENSG00000273237,CTB-119C2.1,ENSG00000273237
RP11-1263C18.1_ENSG00000273238,RP11-1263C18.1,ENSG00000273238
RP11-455J20.3_ENSG00000273240,RP11-455J20.3,ENSG00000273240
CTA-217C2.2_ENSG00000273243,CTA-217C2.2,ENSG00000273243
RP11-434P11.2_ENSG00000273245,RP11-434P11.2,ENSG00000273245
RP11-83A24.2_ENSG00000273247,RP11-83A24.2,ENSG00000273247
LL09NC01-251B2.3_ENSG00000273249,LL09NC01-251B2.3,ENSG00000273249
RP3-402G11.26_ENSG00000273253,RP3-402G11.26,ENSG00000273253
RP1-100J12.1_ENSG00000273254,RP1-100J12.1,ENSG00000273254
RP11-177J6.1_ENSG00000273257,RP11-177J6.1,ENSG00000273257
RP11-394I13.3_ENSG00000273258,RP11-394I13.3,ENSG00000273258
SERPINA3_ENSG00000273259,SERPINA3_1,ENSG00000273259
RP11-531F16.4_ENSG00000273261,RP11-531F16.4,ENSG00000273261
RP11-131L23.2_ENSG00000273264,RP11-131L23.2,ENSG00000273264
RP11-353K11.1_ENSG00000273265,RP11-353K11.1,ENSG00000273265
RP11-338K13.1_ENSG00000273267,RP11-338K13.1,ENSG00000273267
RP11-212P7.2_ENSG00000273270,RP11-212P7.2,ENSG00000273270
AP000254.8_ENSG00000273271,AP000254.8,ENSG00000273271
CTA-384D8.34_ENSG00000273272,CTA-384D8.34,ENSG00000273272
ZBTB8B_ENSG00000273274,ZBTB8B,ENSG00000273274
